Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Country,City,State,Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD-10471,2025-04-08,2025-04-13,CUST-499,Customer_316,Home Office,India,Kolkata,West Bengal,East,Technology,Phones,Phones Product 58,13320.2,1,0.05,2629.36
ORD-10472,2024-12-18,2024-12-20,CUST-696,Customer_5,Home Office,India,Mumbai,Maharashtra,West,Office Supplies,Paper,Paper Product 66,4566.06,5,0.15,1018.26
ORD-10473,2025-07-27,2025-08-02,CUST-212,Customer_145,Consumer,India,Bengaluru,Karnataka,South,Furniture,Chairs,Chairs Product 31,5601.42,9,0.0,-558.02
ORD-10474,2024-08-04,2024-08-07,CUST-586,Customer_72,Consumer,India,Chennai,Tamil Nadu,South,Office Supplies,Paper,Paper Product 72,10705.43,7,0.15,1025.96
ORD-10475,2025-10-25,2025-10-26,CUST-247,Customer_250,Home Office,India,Chennai,Tamil Nadu,South,Furniture,Chairs,Chairs Product 56,4398.22,3,0.05,-416.86
ORD-10476,2025-09-30,2025-10-03,CUST-565,Customer_261,Corporate,India,Mumbai,Maharashtra,West,Technology,Copiers,Copiers Product 71,12108.53,8,0.2,3858.26
ORD-10477,2024-08-30,2024-09-04,CUST-520,Customer_280,Home Office,India,Chennai,Tamil Nadu,South,Furniture,Chairs,Chairs Product 47,2868.29,10,0.0,459.13
ORD-10478,2025-12-08,2025-12-10,CUST-245,Customer_270,Corporate,India,Kolkata,West Bengal,East,Office Supplies,Paper,Paper Product 60,10602.75,2,0.2,1237.23
ORD-10479,2024-11-15,2024-11-16,CUST-451,Customer_274,Consumer,India,Kolkata,West Bengal,East,Technology,Accessories,Accessories Product 61,9496.88,2,0.2,2461.06
ORD-10480,2024-02-06,2024-02-11,CUST-844,Customer_289,Corporate,India,Chennai,Tamil Nadu,South,Office Supplies,Appliances,Appliances Product 8,5039.56,6,0.1,151.91
ORD-10481,2025-05-11,2025-05-13,CUST-229,Customer_259,Consumer,India,Bengaluru,Karnataka,South,Office Supplies,Binders,Binders Product 109,9879.17,5,0.2,-866.56
ORD-10482,2025-09-10,2025-09-13,CUST-705,Customer_78,Home Office,India,Nagpur,Maharashtra,Central,Technology,Copiers,Copiers Product 58,4286.48,5,0.0,1001.51
ORD-10483,2024-12-17,2024-12-19,CUST-248,Customer_305,Consumer,India,Bhopal,Madhya Pradesh,Central,Furniture,Storage,Storage Product 108,3619.32,3,0.2,1042.03
ORD-10484,2024-12-19,2024-12-20,CUST-757,Customer_136,Consumer,India,Chennai,Tamil Nadu,South,Furniture,Chairs,Chairs Product 7,9943.94,3,0.05,1590.94
ORD-10485,2025-12-23,2025-12-30,CUST-585,Customer_135,Consumer,India,Pune,Maharashtra,West,Furniture,Tables,Tables Product 68,4590.37,9,0.05,325.5
ORD-10486,2024-02-12,2024-02-14,CUST-644,Customer_327,Corporate,India,Bengaluru,Karnataka,South,Furniture,Tables,Tables Product 109,5791.86,6,0.2,1200.62
ORD-10487,2025-02-04,2025-02-12,CUST-891,Customer_346,Home Office,India,Chennai,Tamil Nadu,South,Furniture,Tables,Tables Product 31,4079.61,2,0.1,793.3
ORD-10488,2024-01-09,2024-01-11,CUST-112,Customer_211,Consumer,India,Pune,Maharashtra,West,Office Supplies,Appliances,Appliances Product 68,14898.9,6,0.2,-1418.97
ORD-10489,2025-09-26,2025-09-28,CUST-158,Customer_305,Home Office,India,Patna,Bihar,East,Furniture,Chairs,Chairs Product 115,10906.23,5,0.05,-923.55
ORD-10490,2025-10-25,2025-10-28,CUST-213,Customer_95,Corporate,India,Mumbai,Maharashtra,West,Office Supplies,Binders,Binders Product 38,1387.16,10,0.05,95.97
ORD-10491,2025-11-14,2025-11-20,CUST-363,Customer_83,Consumer,India,Bengaluru,Karnataka,South,Office Supplies,Paper,Paper Product 36,13848.16,5,0.15,2928.88
ORD-10492,2024-03-12,2024-03-20,CUST-305,Customer_313,Corporate,India,Patna,Bihar,East,Furniture,Tables,Tables Product 23,14939.78,5,0.1,-297.78
ORD-10493,2025-03-28,2025-04-02,CUST-205,Customer_18,Consumer,India,Bengaluru,Karnataka,South,Technology,Copiers,Copiers Product 10,11553.74,4,0.2,2189.46
ORD-10494,2024-09-29,2024-10-02,CUST-816,Customer_169,Corporate,India,Nagpur,Maharashtra,Central,Technology,Accessories,Accessories Product 74,2317.93,1,0.0,461.44
ORD-10495,2025-01-28,2025-02-05,CUST-224,Customer_291,Home Office,India,Patna,Bihar,East,Furniture,Tables,Tables Product 120,6118.3,2,0.2,9.98
ORD-10496,2024-12-14,2024-12-16,CUST-961,Customer_236,Corporate,India,Nagpur,Maharashtra,Central,Office Supplies,Paper,Paper Product 83,6069.16,2,0.1,853.21
ORD-10497,2024-04-19,2024-04-25,CUST-598,Customer_44,Home Office,India,Mumbai,Maharashtra,West,Office Supplies,Binders,Binders Product 57,14515.94,4,0.1,3094.03
ORD-10498,2024-03-05,2024-03-10,CUST-611,Customer_274,Corporate,India,Mumbai,Maharashtra,West,Technology,Phones,Phones Product 3,477.93,10,0.05,57.43
ORD-10499,2025-10-31,2025-11-08,CUST-794,Customer_275,Consumer,India,Patna,Bihar,East,Technology,Accessories,Accessories Product 95,11837.9,1,0.15,-554.2
ORD-10500,2025-09-25,2025-09-26,CUST-348,Customer_333,Consumer,India,Mumbai,Maharashtra,West,Technology,Copiers,Copiers Product 2,2209.7,1,0.15,681.1
ORD-10501,2024-04-18,2024-04-20,CUST-609,Customer_305,Home Office,India,Mumbai,Maharashtra,West,Furniture,Chairs,Chairs Product 29,6897.15,3,0.2,-491.21
ORD-10502,2025-12-01,2025-12-04,CUST-429,Customer_110,Consumer,India,Kolkata,West Bengal,East,Furniture,Tables,Tables Product 76,12191.66,7,0.1,-556.41
ORD-10503,2025-07-20,2025-07-23,CUST-549,Customer_125,Home Office,India,Pune,Maharashtra,West,Technology,Phones,Phones Product 6,4181.01,7,0.05,891.95
ORD-10504,2024-03-23,2024-03-24,CUST-107,Customer_92,Consumer,India,Mumbai,Maharashtra,West,Office Supplies,Appliances,Appliances Product 91,5704.35,3,0.0,1687.53
ORD-10505,2025-06-19,2025-06-27,CUST-521,Customer_123,Consumer,India,Nagpur,Maharashtra,Central,Office Supplies,Paper,Paper Product 79,10416.14,4,0.05,1957.42
ORD-10506,2024-01-05,2024-01-09,CUST-296,Customer_61,Home Office,India,Kolkata,West Bengal,East,Office Supplies,Paper,Paper Product 13,9219.54,2,0.1,521.22
ORD-10507,2024-06-01,2024-06-09,CUST-609,Customer_91,Consumer,India,Bhopal,Madhya Pradesh,Central,Furniture,Storage,Storage Product 86,9923.97,5,0.0,-127.29
ORD-10508,2025-04-09,2025-04-10,CUST-206,Customer_27,Home Office,India,Kolkata,West Bengal,East,Office Supplies,Paper,Paper Product 23,4347.46,7,0.1,219.25
ORD-10509,2024-11-29,2024-12-06,CUST-303,Customer_347,Corporate,India,Mumbai,Maharashtra,West,Furniture,Storage,Storage Product 30,1829.37,4,0.15,304.99
ORD-10510,2024-08-13,2024-08-15,CUST-582,Customer_300,Corporate,India,Patna,Bihar,East,Technology,Phones,Phones Product 7,3633.06,7,0.05,250.64
ORD-10511,2024-07-17,2024-07-23,CUST-376,Customer_104,Corporate,India,Bengaluru,Karnataka,South,Technology,Copiers,Copiers Product 17,6879.36,7,0.1,-265.67
ORD-10512,2024-12-17,2024-12-21,CUST-402,Customer_310,Consumer,India,Kolkata,West Bengal,East,Furniture,Chairs,Chairs Product 102,1755.53,8,0.15,154.84
ORD-10513,2025-04-18,2025-04-23,CUST-114,Customer_220,Home Office,India,Mumbai,Maharashtra,West,Technology,Accessories,Accessories Product 112,12868.91,8,0.05,2138.96
ORD-10514,2024-01-06,2024-01-13,CUST-145,Customer_21,Corporate,India,Mumbai,Maharashtra,West,Furniture,Tables,Tables Product 94,8734.06,10,0.05,2717.95
ORD-10515,2024-03-26,2024-03-27,CUST-809,Customer_209,Consumer,India,Patna,Bihar,East,Office Supplies,Paper,Paper Product 17,7241.11,2,0.15,889.78
ORD-10516,2024-06-14,2024-06-22,CUST-978,Customer_293,Home Office,India,Nagpur,Maharashtra,Central,Technology,Copiers,Copiers Product 75,14984.38,1,0.15,3012.85
ORD-10517,2025-01-14,2025-01-22,CUST-820,Customer_325,Consumer,India,Patna,Bihar,East,Furniture,Chairs,Chairs Product 111,13125.57,7,0.05,3352.75
ORD-10518,2025-12-15,2025-12-19,CUST-906,Customer_42,Home Office,India,Patna,Bihar,East,Office Supplies,Paper,Paper Product 113,8010.71,5,0.15,1912.95
ORD-10519,2025-04-21,2025-04-22,CUST-474,Customer_188,Consumer,India,Bhopal,Madhya Pradesh,Central,Office Supplies,Appliances,Appliances Product 83,5523.46,1,0.0,399.51
ORD-10520,2025-08-17,2025-08-21,CUST-871,Customer_116,Corporate,India,Kolkata,West Bengal,East,Technology,Accessories,Accessories Product 46,3655.63,2,0.15,847.45
ORD-10521,2025-06-23,2025-06-25,CUST-581,Customer_273,Home Office,India,Nagpur,Maharashtra,Central,Furniture,Chairs,Chairs Product 106,1044.2,6,0.15,124.05
ORD-10522,2025-04-13,2025-04-15,CUST-182,Customer_201,Consumer,India,Nagpur,Maharashtra,Central,Office Supplies,Paper,Paper Product 37,12018.57,2,0.05,3621.87
ORD-10523,2024-07-28,2024-07-29,CUST-400,Customer_214,Home Office,India,Kolkata,West Bengal,East,Technology,Accessories,Accessories Product 70,1769.17,3,0.15,-57.1
ORD-10524,2024-01-23,2024-01-27,CUST-954,Customer_267,Home Office,India,Pune,Maharashtra,West,Furniture,Tables,Tables Product 43,6713.51,1,0.1,-100.18
ORD-10525,2025-06-26,2025-07-04,CUST-568,Customer_156,Home Office,India,Chennai,Tamil Nadu,South,Office Supplies,Appliances,Appliances Product 17,11823.68,8,0.2,2360.42
ORD-10526,2024-10-18,2024-10-26,CUST-270,Customer_317,Consumer,India,Bhopal,Madhya Pradesh,Central,Furniture,Chairs,Chairs Product 92,7315.22,5,0.0,-243.21
ORD-10527,2024-02-12,2024-02-18,CUST-688,Customer_65,Corporate,India,Bhopal,Madhya Pradesh,Central,Technology,Copiers,Copiers Product 34,10423.6,3,0.05,73.56
ORD-10528,2025-04-04,2025-04-07,CUST-646,Customer_155,Consumer,India,Bhopal,Madhya Pradesh,Central,Technology,Copiers,Copiers Product 118,10636.3,6,0.1,-355.52
ORD-10529,2025-07-13,2025-07-19,CUST-762,Customer_152,Corporate,India,Patna,Bihar,East,Furniture,Chairs,Chairs Product 115,14222.06,6,0.05,-1394.72
ORD-10530,2025-05-05,2025-05-06,CUST-242,Customer_348,Home Office,India,Bhopal,Madhya Pradesh,Central,Office Supplies,Appliances,Appliances Product 15,13612.52,8,0.1,2860.21
ORD-10531,2024-02-26,2024-03-01,CUST-697,Customer_270,Consumer,India,Bhopal,Madhya Pradesh,Central,Furniture,Storage,Storage Product 101,12629.07,8,0.1,-737.33
ORD-10532,2025-02-07,2025-02-11,CUST-602,Customer_163,Home Office,India,Bhopal,Madhya Pradesh,Central,Technology,Phones,Phones Product 78,8122.34,8,0.0,2754.51
ORD-10533,2024-01-13,2024-01-18,CUST-453,Customer_180,Corporate,India,Patna,Bihar,East,Furniture,Chairs,Chairs Product 58,10767.86,7,0.1,794.14
ORD-10534,2025-03-10,2025-03-17,CUST-242,Customer_301,Home Office,India,Kolkata,West Bengal,East,Office Supplies,Paper,Paper Product 12,11148.76,7,0.15,333.18
ORD-10535,2025-08-27,2025-09-03,CUST-190,Customer_4,Corporate,India,Mumbai,Maharashtra,West,Furniture,Tables,Tables Product 82,14826.9,9,0.1,-1041.56
ORD-10536,2025-01-25,2025-01-30,CUST-667,Customer_252,Consumer,India,Nagpur,Maharashtra,Central,Technology,Copiers,Copiers Product 106,6985.59,10,0.05,-72.19
ORD-10537,2024-06-06,2024-06-11,CUST-407,Customer_328,Home Office,India,Nagpur,Maharashtra,Central,Furniture,Storage,Storage Product 61,11123.85,4,0.0,2848.25
ORD-10538,2024-10-10,2024-10-18,CUST-168,Customer_307,Home Office,India,Patna,Bihar,East,Furniture,Chairs,Chairs Product 47,7429.11,4,0.0,-343.9
ORD-10539,2025-08-12,2025-08-13,CUST-965,Customer_133,Consumer,India,Chennai,Tamil Nadu,South,Furniture,Storage,Storage Product 75,10320.1,2,0.1,1348.18
ORD-10540,2024-10-06,2024-10-12,CUST-529,Customer_326,Corporate,India,Kolkata,West Bengal,East,Furniture,Tables,Tables Product 7,13186.93,3,0.1,-349.6
ORD-10541,2024-07-06,2024-07-08,CUST-713,Customer_86,Home Office,India,Nagpur,Maharashtra,Central,Office Supplies,Appliances,Appliances Product 42,14051.12,9,0.05,3441.11
ORD-10542,2024-12-26,2024-12-29,CUST-113,Customer_71,Home Office,India,Nagpur,Maharashtra,Central,Furniture,Storage,Storage Product 37,10499.72,6,0.0,1475.1
ORD-10543,2025-05-30,2025-06-03,CUST-951,Customer_97,Home Office,India,Nagpur,Maharashtra,Central,Furniture,Tables,Tables Product 79,13821.52,3,0.0,-27.03
ORD-10544,2024-11-15,2024-11-21,CUST-242,Customer_227,Home Office,India,Patna,Bihar,East,Furniture,Chairs,Chairs Product 67,1836.83,3,0.0,212.67
ORD-10545,2025-12-11,2025-12-14,CUST-804,Customer_117,Corporate,India,Bhopal,Madhya Pradesh,Central,Office Supplies,Paper,Paper Product 17,528.52,2,0.05,-22.24
ORD-10546,2025-05-10,2025-05-17,CUST-143,Customer_101,Consumer,India,Mumbai,Maharashtra,West,Technology,Accessories,Accessories Product 5,10393.19,2,0.0,-951.36
ORD-10547,2024-05-06,2024-05-10,CUST-701,Customer_103,Consumer,India,Patna,Bihar,East,Technology,Accessories,Accessories Product 86,744.89,5,0.0,178.44
ORD-10548,2024-06-13,2024-06-17,CUST-617,Customer_292,Consumer,India,Bhopal,Madhya Pradesh,Central,Technology,Phones,Phones Product 13,12703.34,5,0.2,718.07
ORD-10549,2024-04-11,2024-04-15,CUST-616,Customer_244,Corporate,India,Kolkata,West Bengal,East,Office Supplies,Binders,Binders Product 90,14467.53,3,0.2,-1418.57
ORD-10550,2025-06-10,2025-06-14,CUST-517,Customer_58,Corporate,India,Pune,Maharashtra,West,Office Supplies,Binders,Binders Product 16,2794.64,6,0.15,253.87
ORD-10551,2024-02-11,2024-02-13,CUST-435,Customer_253,Consumer,India,Bengaluru,Karnataka,South,Office Supplies,Binders,Binders Product 50,7487.66,6,0.1,1128.46
ORD-10552,2024-10-24,2024-10-31,CUST-293,Customer_36,Corporate,India,Nagpur,Maharashtra,Central,Office Supplies,Appliances,Appliances Product 87,4748.9,8,0.05,708.83
ORD-10553,2025-11-05,2025-11-07,CUST-222,Customer_74,Corporate,India,Bhopal,Madhya Pradesh,Central,Technology,Copiers,Copiers Product 52,7425.56,2,0.15,721.22
ORD-10554,2025-02-17,2025-02-19,CUST-338,Customer_218,Home Office,India,Kolkata,West Bengal,East,Technology,Accessories,Accessories Product 64,14630.59,6,0.05,2454.02
ORD-10555,2025-06-07,2025-06-12,CUST-250,Customer_233,Consumer,India,Nagpur,Maharashtra,Central,Office Supplies,Paper,Paper Product 16,5405.85,10,0.15,1861.7
ORD-10556,2024-02-24,2024-02-26,CUST-610,Customer_348,Consumer,India,Nagpur,Maharashtra,Central,Furniture,Chairs,Chairs Product 23,9462.73,3,0.0,-522.14
ORD-10557,2025-06-16,2025-06-24,CUST-911,Customer_239,Consumer,India,Chennai,Tamil Nadu,South,Technology,Accessories,Accessories Product 38,9367.3,2,0.0,1849.91
ORD-10558,2024-02-02,2024-02-09,CUST-221,Customer_197,Corporate,India,Chennai,Tamil Nadu,South,Office Supplies,Paper,Paper Product 41,8182.33,9,0.2,-753.17
ORD-10559,2024-06-17,2024-06-25,CUST-541,Customer_69,Corporate,India,Chennai,Tamil Nadu,South,Furniture,Chairs,Chairs Product 92,589.61,9,0.1,175.77
ORD-10560,2025-05-02,2025-05-05,CUST-618,Customer_29,Corporate,India,Chennai,Tamil Nadu,South,Technology,Copiers,Copiers Product 34,10157.87,9,0.2,1599.81
ORD-10561,2025-08-27,2025-08-28,CUST-231,Customer_188,Corporate,India,Chennai,Tamil Nadu,South,Office Supplies,Appliances,Appliances Product 104,5356.18,5,0.1,-387.57
ORD-10562,2025-11-08,2025-11-12,CUST-353,Customer_121,Home Office,India,Patna,Bihar,East,Furniture,Chairs,Chairs Product 40,6479.41,6,0.15,376.27
ORD-10563,2025-04-16,2025-04-23,CUST-681,Customer_264,Corporate,India,Kolkata,West Bengal,East,Furniture,Chairs,Chairs Product 35,5130.15,1,0.2,239.85
ORD-10564,2025-08-09,2025-08-11,CUST-927,Customer_251,Consumer,India,Patna,Bihar,East,Office Supplies,Binders,Binders Product 89,14787.9,7,0.2,1118.49
ORD-10565,2025-01-07,2025-01-14,CUST-306,Customer_255,Home Office,India,Pune,Maharashtra,West,Furniture,Storage,Storage Product 109,12190.71,6,0.05,2153.76
ORD-10566,2025-10-01,2025-10-03,CUST-834,Customer_297,Consumer,India,Kolkata,West Bengal,East,Furniture,Tables,Tables Product 76,808.22,10,0.15,211.81
ORD-10567,2024-03-19,2024-03-24,CUST-616,Customer_154,Corporate,India,Nagpur,Maharashtra,Central,Technology,Copiers,Copiers Product 85,12037.67,8,0.15,-67.62
ORD-10568,2025-07-14,2025-07-17,CUST-119,Customer_322,Home Office,India,Bhopal,Madhya Pradesh,Central,Furniture,Tables,Tables Product 67,3843.85,9,0.15,777.23
ORD-10569,2025-06-29,2025-07-06,CUST-679,Customer_321,Consumer,India,Pune,Maharashtra,West,Technology,Copiers,Copiers Product 67,14435.54,8,0.1,4644.25
ORD-10570,2024-03-06,2024-03-10,CUST-966,Customer_212,Corporate,India,Pune,Maharashtra,West,Furniture,Chairs,Chairs Product 106,3681.57,5,0.15,311.52
ORD-10571,2024-07-15,2024-07-16,CUST-351,Customer_159,Corporate,India,Bhopal,Madhya Pradesh,Central,Furniture,Storage,Storage Product 63,9058.36,7,0.05,-442.94
ORD-10572,2024-10-11,2024-10-14,CUST-759,Customer_22,Home Office,India,Chennai,Tamil Nadu,South,Office Supplies,Binders,Binders Product 63,3109.66,5,0.05,-270.19
ORD-10573,2025-11-18,2025-11-20,CUST-506,Customer_72,Consumer,India,Kolkata,West Bengal,East,Technology,Accessories,Accessories Product 15,9063.84,2,0.15,2751.31
ORD-10574,2025-08-21,2025-08-28,CUST-925,Customer_121,Corporate,India,Patna,Bihar,East,Furniture,Chairs,Chairs Product 28,3647.35,2,0.1,175.72
ORD-10575,2025-08-26,2025-08-27,CUST-602,Customer_274,Corporate,India,Mumbai,Maharashtra,West,Technology,Phones,Phones Product 90,14551.86,8,0.15,210.09
ORD-10576,2024-05-28,2024-06-03,CUST-586,Customer_189,Corporate,India,Patna,Bihar,East,Office Supplies,Paper,Paper Product 3,7175.33,4,0.1,2122.07
ORD-10577,2025-12-18,2025-12-24,CUST-931,Customer_63,Home Office,India,Kolkata,West Bengal,East,Office Supplies,Appliances,Appliances Product 111,3671.17,9,0.15,143.8
ORD-10578,2024-08-29,2024-09-03,CUST-315,Customer_83,Corporate,India,Pune,Maharashtra,West,Furniture,Chairs,Chairs Product 81,13655.86,7,0.1,483.41
ORD-10579,2024-12-06,2024-12-13,CUST-997,Customer_52,Consumer,India,Nagpur,Maharashtra,Central,Technology,Accessories,Accessories Product 90,13010.02,8,0.15,3013.43
ORD-10580,2024-01-29,2024-01-30,CUST-756,Customer_329,Consumer,India,Bhopal,Madhya Pradesh,Central,Furniture,Tables,Tables Product 81,9071.53,9,0.1,943.15
ORD-10581,2024-04-23,2024-04-26,CUST-355,Customer_265,Home Office,India,Bengaluru,Karnataka,South,Technology,Accessories,Accessories Product 99,3081.12,5,0.1,490.25
ORD-10582,2025-08-30,2025-09-05,CUST-918,Customer_145,Consumer,India,Pune,Maharashtra,West,Furniture,Tables,Tables Product 11,7227.65,3,0.1,-158.53
ORD-10583,2024-01-24,2024-01-28,CUST-191,Customer_237,Consumer,India,Chennai,Tamil Nadu,South,Technology,Accessories,Accessories Product 34,13158.21,10,0.05,-1193.05
ORD-10584,2025-01-11,2025-01-14,CUST-680,Customer_61,Consumer,India,Mumbai,Maharashtra,West,Furniture,Storage,Storage Product 92,6490.66,5,0.05,-388.94
ORD-10585,2024-09-29,2024-10-04,CUST-864,Customer_254,Corporate,India,Chennai,Tamil Nadu,South,Office Supplies,Paper,Paper Product 17,1865.83,4,0.05,607.74
ORD-10586,2025-02-22,2025-02-25,CUST-129,Customer_149,Corporate,India,Bengaluru,Karnataka,South,Office Supplies,Binders,Binders Product 31,14928.59,5,0.05,1317.43
ORD-10587,2024-05-16,2024-05-22,CUST-809,Customer_204,Home Office,India,Bengaluru,Karnataka,South,Furniture,Storage,Storage Product 28,10295.58,8,0.0,-981.74
ORD-10588,2024-12-06,2024-12-10,CUST-582,Customer_182,Home Office,India,Chennai,Tamil Nadu,South,Office Supplies,Appliances,Appliances Product 86,3917.76,2,0.2,-288.2
ORD-10589,2024-05-15,2024-05-16,CUST-694,Customer_92,Corporate,India,Kolkata,West Bengal,East,Furniture,Storage,Storage Product 22,9332.9,5,0.15,1885.88
ORD-10590,2024-04-29,2024-05-05,CUST-145,Customer_66,Corporate,India,Chennai,Tamil Nadu,South,Furniture,Chairs,Chairs Product 112,1435.75,9,0.15,-51.96
ORD-10591,2024-09-27,2024-10-03,CUST-546,Customer_85,Corporate,India,Nagpur,Maharashtra,Central,Furniture,Tables,Tables Product 95,13551.61,5,0.2,3703.86
ORD-10592,2024-02-25,2024-02-29,CUST-287,Customer_19,Corporate,India,Bengaluru,Karnataka,South,Office Supplies,Appliances,Appliances Product 34,9586.12,8,0.0,-143.66
ORD-10593,2025-12-27,2026-01-04,CUST-568,Customer_253,Consumer,India,Pune,Maharashtra,West,Furniture,Chairs,Chairs Product 109,14928.51,8,0.0,1473.2
ORD-10594,2025-06-04,2025-06-09,CUST-676,Customer_340,Home Office,India,Mumbai,Maharashtra,West,Furniture,Chairs,Chairs Product 28,3135.63,5,0.05,864.58
ORD-10595,2024-01-27,2024-02-01,CUST-797,Customer_349,Consumer,India,Kolkata,West Bengal,East,Furniture,Chairs,Chairs Product 51,3767.75,8,0.0,1127.75
ORD-10596,2024-10-02,2024-10-03,CUST-437,Customer_23,Home Office,India,Bhopal,Madhya Pradesh,Central,Furniture,Chairs,Chairs Product 80,530.23,8,0.15,55.32
ORD-10597,2024-02-19,2024-02-24,CUST-430,Customer_29,Home Office,India,Chennai,Tamil Nadu,South,Office Supplies,Appliances,Appliances Product 10,13612.49,10,0.05,-66.5
ORD-10598,2024-08-01,2024-08-04,CUST-497,Customer_207,Corporate,India,Bengaluru,Karnataka,South,Furniture,Tables,Tables Product 83,2752.36,7,0.0,-249.83
ORD-10599,2025-11-12,2025-11-14,CUST-952,Customer_189,Home Office,India,Mumbai,Maharashtra,West,Furniture,Tables,Tables Product 26,12036.4,5,0.2,-492.54
ORD-10600,2025-03-08,2025-03-14,CUST-728,Customer_96,Corporate,India,Chennai,Tamil Nadu,South,Furniture,Tables,Tables Product 81,4100.34,10,0.15,-243.56
ORD-10601,2025-12-31,2026-01-03,CUST-607,Customer_270,Home Office,India,Bengaluru,Karnataka,South,Technology,Copiers,Copiers Product 83,5192.0,8,0.05,993.88
ORD-10602,2024-05-10,2024-05-15,CUST-961,Customer_128,Home Office,India,Patna,Bihar,East,Furniture,Tables,Tables Product 55,1279.83,8,0.1,-42.4
ORD-10603,2025-02-26,2025-02-28,CUST-575,Customer_339,Home Office,India,Bhopal,Madhya Pradesh,Central,Office Supplies,Binders,Binders Product 73,13767.8,9,0.0,1786.97
ORD-10604,2025-11-08,2025-11-16,CUST-283,Customer_94,Corporate,India,Nagpur,Maharashtra,Central,Furniture,Storage,Storage Product 6,1318.37,9,0.0,-64.24
ORD-10605,2024-09-28,2024-10-04,CUST-992,Customer_96,Consumer,India,Patna,Bihar,East,Office Supplies,Paper,Paper Product 24,4777.8,8,0.15,863.42
ORD-10606,2024-01-14,2024-01-17,CUST-771,Customer_245,Corporate,India,Patna,Bihar,East,Office Supplies,Binders,Binders Product 89,6563.6,1,0.0,510.12
ORD-10607,2025-12-07,2025-12-14,CUST-923,Customer_155,Consumer,India,Chennai,Tamil Nadu,South,Furniture,Storage,Storage Product 17,12215.67,10,0.1,2575.04
ORD-10608,2025-10-26,2025-10-29,CUST-765,Customer_124,Corporate,India,Mumbai,Maharashtra,West,Technology,Phones,Phones Product 108,12257.93,4,0.0,-71.67
ORD-10609,2024-06-05,2024-06-13,CUST-596,Customer_242,Consumer,India,Mumbai,Maharashtra,West,Furniture,Tables,Tables Product 111,2307.67,7,0.0,-109.83
ORD-10610,2024-04-15,2024-04-22,CUST-525,Customer_254,Home Office,India,Bengaluru,Karnataka,South,Technology,Accessories,Accessories Product 75,8584.51,7,0.0,431.22
ORD-10611,2025-05-14,2025-05-18,CUST-831,Customer_32,Home Office,India,Bhopal,Madhya Pradesh,Central,Furniture,Tables,Tables Product 3,7342.9,10,0.2,2356.16
ORD-10612,2025-09-29,2025-10-05,CUST-559,Customer_224,Consumer,India,Chennai,Tamil Nadu,South,Office Supplies,Binders,Binders Product 21,4090.95,7,0.15,-193.82
ORD-10613,2025-12-02,2025-12-08,CUST-716,Customer_337,Corporate,India,Bhopal,Madhya Pradesh,Central,Furniture,Tables,Tables Product 17,6627.85,9,0.05,1089.93
ORD-10614,2024-06-14,2024-06-18,CUST-389,Customer_45,Home Office,India,Nagpur,Maharashtra,Central,Furniture,Storage,Storage Product 62,9822.25,6,0.15,2552.7
ORD-10615,2025-05-20,2025-05-25,CUST-340,Customer_108,Home Office,India,Mumbai,Maharashtra,West,Technology,Phones,Phones Product 7,9125.66,2,0.15,2960.13
ORD-10616,2024-03-06,2024-03-12,CUST-540,Customer_59,Home Office,India,Patna,Bihar,East,Furniture,Tables,Tables Product 30,10186.23,3,0.2,-872.08
ORD-10617,2025-07-24,2025-07-29,CUST-254,Customer_264,Home Office,India,Kolkata,West Bengal,East,Furniture,Tables,Tables Product 86,14905.58,6,0.0,3674.86
ORD-10618,2025-09-16,2025-09-18,CUST-943,Customer_288,Consumer,India,Kolkata,West Bengal,East,Furniture,Tables,Tables Product 65,14443.44,2,0.0,3636.04
ORD-10619,2025-12-26,2026-01-03,CUST-880,Customer_260,Corporate,India,Kolkata,West Bengal,East,Office Supplies,Binders,Binders Product 94,13075.96,6,0.05,2978.14
ORD-10620,2025-03-25,2025-04-01,CUST-887,Customer_4,Consumer,India,Kolkata,West Bengal,East,Office Supplies,Paper,Paper Product 107,5085.65,3,0.0,1433.48
ORD-10621,2025-02-28,2025-03-06,CUST-744,Customer_341,Consumer,India,Chennai,Tamil Nadu,South,Furniture,Storage,Storage Product 20,2651.8,5,0.1,588.28
ORD-10622,2025-06-12,2025-06-18,CUST-130,Customer_227,Consumer,India,Bengaluru,Karnataka,South,Technology,Accessories,Accessories Product 99,6259.8,7,0.15,2055.27
ORD-10623,2024-02-07,2024-02-10,CUST-688,Customer_30,Home Office,India,Kolkata,West Bengal,East,Technology,Accessories,Accessories Product 92,4790.59,3,0.15,-346.55
ORD-10624,2024-01-09,2024-01-14,CUST-640,Customer_313,Consumer,India,Nagpur,Maharashtra,Central,Furniture,Storage,Storage Product 90,10541.78,5,0.1,3259.03
ORD-10625,2025-12-15,2025-12-21,CUST-931,Customer_333,Corporate,India,Chennai,Tamil Nadu,South,Office Supplies,Binders,Binders Product 100,13324.94,10,0.2,2577.27
ORD-10626,2025-07-07,2025-07-12,CUST-318,Customer_48,Home Office,India,Pune,Maharashtra,West,Technology,Phones,Phones Product 71,8107.76,7,0.05,1088.15
